"user.index","sugg.select.utime","sugg.select.slot","sugg.select.update","sugg.decision.utime","sugg.decision.slot","send","jbsteps10","jbsteps30","jbsteps40","jbsteps60","jbsteps90","jbsteps120"
17,2015-11-02 13:00:00,1,2015-11-02,2015-11-02 13:01:36,1,TRUE,0,0,0,0,223,813
17,2015-11-02 17:30:00,2,2015-11-02,2015-11-02 17:32:02,2,TRUE,0,0,0,0,541,541
17,2015-11-02 19:30:00,3,2015-11-02,2015-11-02 19:31:33,3,TRUE,0,263,263,263,282,431
17,2015-11-02 22:30:00,4,2015-11-02,2015-11-02 22:32:32,4,TRUE,246,1591,2462,5076,7560,8497
17,2015-11-03 01:00:00,5,2015-11-01,2015-11-03 01:02:50,5,TRUE,0,328,747,840,910,910
17,2015-11-03 13:00:00,1,2015-11-02,2015-11-03 13:02:33,1,TRUE,0,20,20,192,1035,2875
17,2015-11-03 17:30:00,2,2015-11-02,2015-11-03 17:32:53,2,TRUE,0,228,228,228,395,406
17,2015-11-03 19:30:00,3,2015-11-02,2015-11-03 19:32:38,3,FALSE,0,153,153,153,403,3058
17,2015-11-03 22:30:00,4,2015-11-02,2015-11-03 22:33:14,4,TRUE,0,131,281,601,1709,1709
17,2015-11-04 01:00:00,5,2015-11-01,2015-11-04 01:03:21,5,TRUE,0,340,1017,1627,1721,1818
17,2015-11-04 13:00:00,1,2015-11-02,2015-11-04 13:02:38,1,TRUE,0,87,153,153,153,153
17,2015-11-04 17:30:00,2,2015-11-02,2015-11-04 17:32:29,2,TRUE,235,630,630,630,860,975
17,2015-11-04 19:30:00,3,2015-11-02,2015-11-04 19:31:32,3,TRUE,0,0,0,0,0,236
17,2015-11-04 22:30:00,4,2015-11-02,2015-11-04 22:31:54,4,TRUE,0,0,159,1375,4610,8152
17,2015-11-05 01:00:00,5,2015-11-01,2015-11-05 01:01:51,5,FALSE,0,0,0,120,578,729
17,2015-11-05 13:00:00,1,2015-11-05,2015-11-05 13:02:26,1,TRUE,0,44,44,144,166,601
17,2015-11-05 17:30:00,2,2015-11-05,2015-11-05 17:31:49,2,TRUE,355,355,355,895,895,1359
17,2015-11-05 19:30:00,3,2015-11-05,2015-11-05 19:32:19,3,TRUE,91,91,91,123,1253,2500
17,2015-11-05 22:30:00,4,2015-11-05,2015-11-05 22:32:31,4,FALSE,0,967,1458,3001,4374,4374
17,2015-11-06 01:00:00,5,2015-11-05,2015-11-06 01:02:08,5,TRUE,0,155,626,1254,1414,2138
17,2015-11-06 13:00:00,1,2015-11-05,2015-11-06 13:01:50,1,TRUE,0,0,0,34,39,64
17,2015-11-06 19:30:00,3,2015-11-05,2015-11-06 19:31:50,3,FALSE,0,196,196,196,1064,4479
17,2015-11-07 01:00:00,5,2015-11-05,2015-11-07 01:02:29,5,TRUE,21,235,719,1096,1382,1382
17,2015-11-07 13:00:00,1,2015-11-07,2015-11-07 13:01:38,1,TRUE,0,0,0,60,146,146
17,2015-11-07 17:30:00,2,2015-11-07,2015-11-07 17:31:31,2,FALSE,12,135,203,631,631,692
17,2015-11-07 19:30:00,3,2015-11-07,2015-11-07 19:32:39,3,TRUE,0,23,75,133,654,918
17,2015-11-07 22:30:00,4,2015-11-07,2015-11-07 22:32:19,4,FALSE,0,879,1820,4313,7176,7798
17,2015-11-08 01:00:00,5,2015-11-07,2015-11-08 01:02:24,5,TRUE,71,372,504,960,1602,1747
17,2015-11-08 13:00:00,1,2015-11-07,2015-11-08 13:02:20,1,TRUE,18,18,18,37,317,584
17,2015-11-08 17:30:00,2,2015-11-07,2015-11-08 17:36:20,2,TRUE,1127,2004,2560,2560,2742,2742
17,2015-11-08 19:30:00,3,2015-11-07,2015-11-08 19:31:32,3,FALSE,0,0,183,183,1166,4484
17,2015-11-08 22:30:00,4,2015-11-07,2015-11-08 22:31:33,4,FALSE,0,228,697,697,697,720
17,2015-11-09 01:00:00,5,2015-11-07,2015-11-09 01:01:41,5,FALSE,641,740,740,1325,1902,1971
17,2015-11-09 13:00:00,1,2015-11-07,2015-11-09 13:01:32,1,FALSE,0,21,21,21,98,841
17,2015-11-09 17:30:00,2,2015-11-07,2015-11-09 17:31:33,2,FALSE,0,0,0,469,813,873
17,2015-11-09 19:30:00,3,2015-11-07,2015-11-09 19:32:02,3,TRUE,191,191,191,191,191,191
17,2015-11-09 22:30:00,4,2015-11-07,2015-11-09 22:33:04,4,FALSE,43,1200,2246,4776,7533,8280
17,2015-11-10 01:00:00,5,2015-11-07,2015-11-10 01:01:52,5,FALSE,0,72,271,348,474,474
17,2015-11-10 13:00:00,1,2015-11-07,2015-11-10 13:01:42,1,TRUE,54,76,97,134,629,1773
17,2015-11-10 17:30:00,2,2015-11-07,2015-11-10 17:35:24,2,TRUE,0,480,632,632,632,632
17,2015-11-10 19:30:00,3,2015-11-07,2015-11-10 19:32:41,3,FALSE,0,25,25,25,291,2865
17,2015-11-10 22:30:00,4,2015-11-07,2015-11-10 22:32:40,4,FALSE,0,0,0,0,1154,1154
17,2015-11-11 01:00:00,5,2015-11-07,2015-11-11 01:03:00,5,TRUE,0,19,744,865,1122,1661
17,2015-11-11 13:00:00,1,2015-11-07,2015-11-11 13:01:58,1,TRUE,0,0,0,0,26,85
17,2015-11-11 17:30:00,2,2015-11-07,2015-11-11 17:32:01,2,FALSE,0,172,172,172,172,172
17,2015-11-11 19:30:00,3,2015-11-07,2015-11-11 19:33:18,3,FALSE,82,169,169,169,169,169
17,2015-11-11 22:30:00,4,2015-11-07,2015-11-11 22:32:09,4,FALSE,0,0,35,1172,4296,7089
17,2015-11-12 01:00:00,5,2015-11-07,2015-11-12 01:01:40,5,FALSE,285,1044,1119,1152,1622,1705
17,2015-11-12 13:00:00,1,2015-11-12,2015-11-12 13:01:33,1,FALSE,0,95,95,162,214,613
17,2015-11-12 17:30:00,2,2015-11-12,2015-11-12 17:31:58,2,TRUE,NA,NA,NA,NA,NA,NA
18,2015-10-13 00:30:00,5,2015-10-12,2015-10-13 00:32:05,5,TRUE,103,1606,1606,1606,1762,1762
18,2015-10-13 09:00:00,1,2015-10-13,2015-10-13 09:02:24,1,TRUE,0,0,0,0,166,376
18,2015-10-13 15:30:00,2,2015-10-13,2015-10-13 15:33:15,2,FALSE,237,721,803,803,868,1092
18,2015-10-13 19:00:00,3,2015-10-13,2015-10-13 19:01:50,3,FALSE,235,365,365,696,932,967
18,2015-10-14 00:30:00,5,2015-10-12,2015-10-14 00:34:14,5,TRUE,0,0,0,0,0,68
18,2015-10-14 09:00:00,1,2015-10-13,2015-10-14 09:01:39,1,TRUE,0,23,23,23,23,68
18,2015-10-14 15:30:00,2,2015-10-13,2015-10-14 15:32:30,2,TRUE,386,1584,1616,1616,1854,2257
18,2015-10-14 19:00:00,3,2015-10-13,2015-10-14 19:01:30,3,TRUE,82,339,339,339,673,779
18,2015-10-15 09:00:00,1,2015-10-13,2015-10-15 09:02:29,1,TRUE,0,0,0,0,27,283
18,2015-10-15 15:30:00,2,2015-10-13,2015-10-15 15:31:31,2,TRUE,69,545,607,1156,1303,1386
18,2015-10-15 19:00:00,3,2015-10-13,2015-10-15 19:02:01,3,FALSE,0,321,621,731,1008,1008
18,2015-10-16 00:30:00,5,2015-10-12,2015-10-16 00:35:28,5,TRUE,0,35,315,315,358,1000
18,2015-10-16 09:00:00,1,2015-10-13,2015-10-16 09:01:41,1,TRUE,0,0,0,0,0,77
18,2015-10-16 15:30:00,2,2015-10-13,2015-10-16 15:31:31,2,TRUE,0,32,288,588,588,834
18,2015-10-16 19:00:00,3,2015-10-13,2015-10-16 19:01:31,3,FALSE,0,0,198,266,333,333
18,2015-10-17 00:30:00,5,2015-10-12,2015-10-17 00:31:47,5,FALSE,0,0,0,0,308,308
18,2015-10-17 09:00:00,1,2015-10-13,2015-10-17 09:02:26,1,TRUE,NA,NA,NA,NA,NA,NA
18,2015-10-17 15:30:00,2,2015-10-13,2015-10-17 15:32:09,2,TRUE,0,0,0,0,0,54
18,2015-10-17 19:00:00,3,2015-10-13,2015-10-17 19:01:31,3,TRUE,0,53,53,148,185,185
18,2015-10-17 22:00:00,4,2015-10-12,2015-10-17 22:01:31,4,FALSE,40,95,95,115,458,660
18,2015-10-18 00:30:00,5,2015-10-12,2015-10-18 00:31:33,5,TRUE,25,334,410,528,528,772
18,2015-10-18 09:00:00,1,2015-10-13,2015-10-18 09:02:05,1,TRUE,0,0,0,0,0,0
18,2015-10-18 15:30:00,2,2015-10-13,2015-10-18 15:33:34,2,TRUE,0,59,251,496,496,496
18,2015-10-18 19:00:00,3,2015-10-13,2015-10-18 19:02:52,3,TRUE,481,2114,2183,2240,2574,3016
18,2015-10-18 22:00:00,4,2015-10-12,2015-10-18 22:01:32,4,FALSE,0,167,230,518,568,590
18,2015-10-19 00:30:00,5,2015-10-12,2015-10-19 00:31:35,5,FALSE,0,0,23,97,271,271
18,2015-10-19 09:00:00,1,2015-10-13,2015-10-19 09:01:34,1,FALSE,0,0,0,0,139,299
18,2015-10-19 15:30:00,2,2015-10-13,2015-10-19 15:32:20,2,TRUE,0,253,253,392,449,449
18,2015-10-19 19:00:00,3,2015-10-13,2015-10-19 19:01:46,3,FALSE,0,42,227,335,746,746
18,2015-10-20 00:30:00,5,2015-10-12,2015-10-20 00:31:43,5,FALSE,156,180,406,467,467,467
18,2015-10-20 09:00:00,1,2015-10-13,2015-10-20 09:01:34,1,FALSE,0,0,0,0,0,0
18,2015-10-20 19:00:00,3,2015-10-13,2015-10-20 19:01:39,3,TRUE,198,236,350,350,371,639
18,2015-10-21 00:30:00,5,2015-10-12,2015-10-21 00:31:42,5,TRUE,65,65,65,65,132,464
18,2015-10-21 09:00:00,1,2015-10-13,2015-10-21 09:01:33,1,FALSE,0,0,0,0,0,16
18,2015-10-21 15:30:00,2,2015-10-13,2015-10-21 15:31:30,2,TRUE,0,88,205,304,612,813
18,2015-10-21 19:00:00,3,2015-10-13,2015-10-21 19:01:32,3,TRUE,0,91,110,300,625,1016
18,2015-10-22 00:30:00,5,2015-10-12,2015-10-22 00:32:12,5,TRUE,18,18,18,18,18,18
18,2015-10-22 09:00:00,1,2015-10-13,2015-10-22 09:03:56,1,TRUE,0,0,0,0,0,239
18,2015-10-22 15:30:00,2,2015-10-13,2015-10-22 15:31:32,2,TRUE,43,297,297,297,752,840
18,2015-10-22 19:00:00,3,2015-10-13,2015-10-22 19:01:51,3,TRUE,51,168,168,326,440,459
18,2015-10-23 00:30:00,5,2015-10-12,2015-10-23 00:31:55,5,TRUE,155,400,400,400,632,1025
18,2015-10-23 09:00:00,1,2015-10-13,2015-10-23 09:04:46,1,TRUE,0,0,0,60,96,96
18,2015-10-23 15:30:00,2,2015-10-13,2015-10-23 15:31:37,2,FALSE,0,0,0,0,0,0
18,2015-10-24 09:00:00,1,2015-10-13,2015-10-24 09:01:31,1,FALSE,NA,NA,NA,NA,NA,NA
18,2015-10-24 15:30:00,2,2015-10-13,2015-10-24 15:32:21,2,FALSE,0,0,0,0,85,475
18,2015-10-24 22:00:00,4,2015-10-12,2015-10-24 22:02:12,4,TRUE,0,293,346,399,1010,1010
18,2015-10-25 00:30:00,5,2015-10-12,2015-10-25 00:32:01,5,TRUE,0,38,56,93,837,3415
18,2015-10-25 09:00:00,1,2015-10-13,2015-10-25 09:02:15,1,TRUE,0,0,0,0,0,0
18,2015-10-25 15:30:00,2,2015-10-13,2015-10-25 15:32:38,2,TRUE,NA,NA,NA,NA,NA,NA
18,2015-10-26 00:30:00,5,2015-10-12,2015-10-26 00:31:54,5,FALSE,0,0,0,0,70,70
18,2015-10-26 09:00:00,1,2015-10-13,2015-10-26 09:01:36,1,TRUE,0,0,0,0,0,0
18,2015-10-26 15:30:00,2,2015-10-13,2015-10-26 15:31:45,2,TRUE,0,0,61,107,107,139
18,2015-10-26 19:00:00,3,2015-10-13,2015-10-26 19:01:59,3,TRUE,0,0,0,0,0,0
18,2015-10-26 22:00:00,4,2015-10-12,2015-10-26 22:01:48,4,TRUE,0,143,216,216,216,216
18,2015-10-27 00:30:00,5,2015-10-12,2015-10-27 00:33:37,5,FALSE,59,153,500,871,1772,1836
18,2015-10-27 09:00:00,1,2015-10-13,2015-10-27 09:01:30,1,TRUE,0,25,25,25,66,261
18,2015-10-27 15:30:00,2,2015-10-13,2015-10-27 15:31:35,2,FALSE,98,358,463,633,652,761
18,2015-10-27 19:00:00,3,2015-10-13,2015-10-27 19:04:38,3,FALSE,67,67,260,260,494,494
18,2015-10-28 09:00:00,1,2015-10-13,2015-10-28 09:01:43,1,FALSE,0,36,36,36,36,87
18,2015-10-28 15:30:00,2,2015-10-13,2015-10-28 15:31:43,2,FALSE,NA,NA,NA,NA,NA,NA
18,2015-10-28 19:00:00,3,2015-10-13,2015-10-28 19:01:43,3,TRUE,NA,NA,NA,NA,NA,NA
18,2015-10-29 09:00:00,1,2015-10-13,2015-10-29 09:01:43,1,TRUE,0,0,0,0,0,42
18,2015-10-29 15:30:00,2,2015-10-13,2015-10-29 15:31:45,2,FALSE,22,22,46,165,285,501
18,2015-10-29 19:00:00,3,2015-10-13,2015-10-29 19:01:45,3,FALSE,22,397,397,397,578,634
18,2015-10-30 00:30:00,5,2015-10-12,2015-10-30 00:31:43,5,FALSE,0,0,0,0,34,34
18,2015-10-30 09:00:00,1,2015-10-13,2015-10-30 09:01:43,1,TRUE,0,69,69,69,109,109
18,2015-10-30 15:30:00,2,2015-10-13,2015-10-30 15:31:43,2,FALSE,0,0,0,671,728,977
18,2015-10-30 19:00:00,3,2015-10-13,2015-10-30 19:01:44,3,FALSE,18,18,18,18,18,18
18,2015-10-31 00:30:00,5,2015-10-12,2015-10-31 00:31:49,5,TRUE,67,67,251,251,489,489
18,2015-10-31 09:00:00,1,2015-10-13,2015-10-31 09:01:43,1,TRUE,0,0,0,0,0,0
18,2015-10-31 15:30:00,2,2015-10-13,2015-10-31 15:31:43,2,FALSE,117,157,157,181,344,803
18,2015-10-31 19:00:00,3,2015-10-13,2015-10-31 19:01:34,3,TRUE,0,25,25,147,304,683
18,2015-10-31 22:00:00,4,2015-10-12,2015-10-31 22:01:43,4,FALSE,49,68,135,135,202,266
18,2015-11-01 00:30:00,5,2015-10-12,2015-11-01 00:31:43,5,FALSE,0,0,0,0,19,19
18,2015-11-01 10:00:00,1,2015-10-13,2015-11-01 09:01:43,0,TRUE,0,0,0,0,0,80
18,2015-11-01 16:30:00,2,2015-10-13,2015-11-01 16:32:03,2,TRUE,21,87,87,173,292,292
18,2015-11-01 20:00:00,3,2015-10-13,2015-11-01 20:01:08,3,TRUE,0,0,32,1382,2565,2642
18,2015-11-01 23:00:00,4,2015-10-12,2015-11-01 23:02:03,4,TRUE,21,21,21,21,257,580
18,2015-11-02 01:30:00,5,2015-10-12,2015-11-02 01:31:31,5,FALSE,26,26,45,119,213,213
18,2015-11-02 10:00:00,1,2015-10-13,2015-11-02 10:03:45,1,TRUE,0,45,45,45,77,154
18,2015-11-02 16:30:00,2,2015-10-13,2015-11-02 16:31:40,2,TRUE,408,548,580,873,891,1239
18,2015-11-02 20:00:00,3,2015-10-13,2015-11-02 20:03:16,3,FALSE,298,344,369,640,835,1002
18,2015-11-02 23:00:00,4,2015-10-12,2015-11-02 23:02:27,4,TRUE,71,235,284,284,284,431
18,2015-11-03 01:30:00,5,2015-10-12,2015-11-03 01:31:08,5,FALSE,42,180,278,535,812,924
18,2015-11-03 10:00:00,1,2015-11-03,2015-11-03 10:02:15,1,TRUE,0,0,0,0,0,43
18,2015-11-03 16:30:00,2,2015-11-03,2015-11-03 16:31:45,2,TRUE,NA,NA,NA,NA,NA,NA
18,2015-11-03 20:00:00,3,2015-11-03,2015-11-03 20:01:31,3,TRUE,NA,NA,NA,NA,NA,NA
18,2015-11-04 01:30:00,5,2015-11-03,2015-11-04 01:31:52,5,FALSE,NA,NA,NA,NA,NA,NA
18,2015-11-04 10:00:00,1,2015-11-03,2015-11-04 10:03:51,1,FALSE,NA,NA,NA,NA,NA,NA
18,2015-11-04 16:30:00,2,2015-11-03,2015-11-04 16:31:31,2,TRUE,NA,NA,NA,NA,NA,NA
18,2015-11-04 23:00:00,4,2015-11-03,2015-11-04 23:01:52,4,FALSE,NA,NA,NA,NA,NA,NA
18,2015-11-05 01:30:00,5,2015-11-03,2015-11-05 01:33:49,5,FALSE,0,0,0,0,0,0
18,2015-11-05 10:00:00,1,2015-11-03,2015-11-05 10:05:28,1,FALSE,20,57,57,57,57,57
18,2015-11-05 16:30:00,2,2015-11-03,2015-11-05 16:31:31,2,TRUE,233,317,386,500,786,982
18,2015-11-05 20:00:00,3,2015-11-03,2015-11-05 20:01:34,3,FALSE,159,264,264,264,453,453
18,2015-11-06 01:30:00,5,2015-11-03,2015-11-06 01:31:40,5,FALSE,50,84,84,107,107,219
18,2015-11-06 10:00:00,1,2015-11-03,2015-11-06 10:02:42,1,TRUE,0,0,0,0,0,87
18,2015-11-06 16:30:00,2,2015-11-03,2015-11-06 16:33:33,2,FALSE,0,0,45,307,353,374
18,2015-11-06 20:00:00,3,2015-11-03,2015-11-06 20:01:31,3,TRUE,0,316,369,369,522,837
18,2015-11-07 01:30:00,5,2015-11-03,2015-11-07 01:33:43,5,FALSE,0,0,0,0,0,0
18,2015-11-07 10:00:00,1,2015-11-03,2015-11-07 10:04:03,1,TRUE,0,0,0,0,0,0
18,2015-11-07 16:30:00,2,2015-11-03,2015-11-07 16:31:23,2,TRUE,26,141,141,141,141,141
18,2015-11-07 20:00:00,3,2015-11-03,2015-11-07 20:04:11,3,FALSE,26,26,26,114,259,529
18,2015-11-07 23:00:00,4,2015-11-03,2015-11-07 23:04:02,4,FALSE,43,43,129,347,601,960
18,2015-11-08 10:00:00,1,2015-11-03,2015-11-08 10:02:10,1,TRUE,0,0,0,0,47,119
18,2015-11-08 16:30:00,2,2015-11-03,2015-11-08 16:31:43,2,TRUE,19,230,230,255,356,598
18,2015-11-08 20:00:00,3,2015-11-03,2015-11-08 20:01:15,3,FALSE,24,24,24,24,24,390
18,2015-11-08 23:00:00,4,2015-11-03,2015-11-08 23:01:47,4,TRUE,0,59,80,295,295,295
18,2015-11-09 01:30:00,5,2015-11-03,2015-11-09 01:31:30,5,FALSE,0,120,120,120,160,539
18,2015-11-09 10:00:00,1,2015-11-03,2015-11-09 10:05:22,1,FALSE,0,0,22,22,72,274
18,2015-11-09 16:30:00,2,2015-11-03,2015-11-09 16:31:46,2,TRUE,23,189,189,189,261,443
18,2015-11-09 20:00:00,3,2015-11-03,2015-11-09 20:01:40,3,TRUE,0,14,92,92,222,222
18,2015-11-10 01:30:00,5,2015-11-03,2015-11-10 01:31:11,5,TRUE,217,257,445,445,557,557
18,2015-11-10 10:00:00,1,2015-11-03,2015-11-10 10:01:31,1,FALSE,0,70,70,70,70,70
18,2015-11-10 16:30:00,2,2015-11-03,2015-11-10 16:34:02,2,TRUE,66,320,441,479,747,1127
18,2015-11-10 20:00:00,3,2015-11-03,2015-11-10 20:01:32,3,FALSE,30,140,162,270,715,1253
18,2015-11-10 23:00:00,4,2015-11-03,2015-11-10 23:01:31,4,FALSE,184,259,269,555,666,666
18,2015-11-11 10:00:00,1,2015-11-03,2015-11-11 10:02:14,1,FALSE,0,0,0,0,33,219
18,2015-11-11 16:30:00,2,2015-11-03,2015-11-11 16:31:26,2,TRUE,NA,NA,NA,NA,NA,NA
18,2015-11-11 20:00:00,3,2015-11-03,2015-11-11 20:04:32,3,FALSE,NA,NA,NA,NA,NA,NA
18,2015-11-11 23:00:00,4,2015-11-03,2015-11-11 23:02:05,4,TRUE,NA,NA,NA,NA,NA,NA
18,2015-11-12 01:30:00,5,2015-11-03,2015-11-12 01:31:31,5,TRUE,0,0,0,0,71,140
18,2015-11-12 10:00:00,1,2015-11-03,2015-11-12 10:01:31,1,TRUE,0,0,0,0,0,202
18,2015-11-12 16:30:00,2,2015-11-03,2015-11-12 16:31:33,2,TRUE,18,142,255,255,505,729
18,2015-11-12 20:00:00,3,2015-11-03,2015-11-12 20:06:42,3,FALSE,302,695,695,1068,1068,1148
18,2015-11-13 01:30:00,5,2015-11-03,2015-11-13 01:31:43,5,TRUE,44,44,44,44,44,44
18,2015-11-13 10:00:00,1,2015-11-03,2015-11-13 10:02:22,1,TRUE,0,0,0,0,31,31
18,2015-11-13 16:30:00,2,2015-11-03,2015-11-13 16:36:00,2,TRUE,NA,NA,NA,NA,NA,NA
18,2015-11-13 20:00:00,3,2015-11-03,2015-11-13 20:01:09,3,TRUE,NA,NA,NA,NA,NA,NA
18,2015-11-14 01:30:00,5,2015-11-03,2015-11-14 01:31:43,5,TRUE,NA,NA,NA,NA,NA,NA
18,2015-11-14 10:00:00,1,2015-11-03,2015-11-14 10:01:30,1,FALSE,NA,NA,NA,NA,NA,NA
18,2015-11-14 16:30:00,2,2015-11-03,2015-11-14 16:31:32,2,FALSE,49,259,260,303,303,373
18,2015-11-14 20:00:00,3,2015-11-03,2015-11-14 20:03:03,3,FALSE,0,25,25,25,83,83
18,2015-11-14 23:00:00,4,2015-11-03,2015-11-14 23:02:58,4,TRUE,0,64,64,84,103,179
18,2015-11-15 01:30:00,5,2015-11-03,2015-11-15 01:31:30,5,TRUE,0,0,0,0,0,315
18,2015-11-15 10:00:00,1,2015-11-03,2015-11-15 10:05:16,1,TRUE,0,0,0,0,0,0
18,2015-11-16 10:00:00,1,2015-11-03,2015-11-16 10:02:42,1,FALSE,0,23,23,23,23,128
18,2015-11-16 16:30:00,2,2015-11-03,2015-11-16 16:32:49,2,TRUE,23,153,458,537,562,562
18,2015-11-16 20:00:00,3,2015-11-03,2015-11-16 20:02:42,3,TRUE,21,21,68,68,403,403
18,2015-11-17 01:30:00,5,2015-11-03,2015-11-17 01:32:00,5,FALSE,145,187,389,639,639,639
18,2015-11-17 10:00:00,1,2015-11-03,2015-11-17 10:02:44,1,TRUE,0,46,46,46,46,66
18,2015-11-17 16:30:00,2,2015-11-03,2015-11-17 16:32:36,2,FALSE,NA,NA,NA,NA,NA,NA
18,2015-11-17 20:00:00,3,2015-11-03,2015-11-17 20:01:32,3,FALSE,NA,NA,NA,NA,NA,NA
18,2015-11-18 01:30:00,5,2015-11-03,2015-11-18 01:31:36,5,TRUE,NA,NA,NA,NA,NA,NA
18,2015-11-18 10:00:00,1,2015-11-03,2015-11-18 10:01:45,1,TRUE,0,0,0,0,0,0
18,2015-11-18 16:30:00,2,2015-11-03,2015-11-18 16:32:40,2,TRUE,107,148,233,233,357,484
18,2015-11-18 20:00:00,3,2015-11-03,2015-11-18 20:02:39,3,TRUE,39,196,294,358,529,619
18,2015-11-18 23:00:00,4,2015-11-03,2015-11-18 23:02:02,4,TRUE,239,278,304,487,487,487
18,2015-11-19 01:30:00,5,2015-11-03,2015-11-19 01:32:43,5,FALSE,0,20,48,48,48,163
18,2015-11-19 10:00:00,1,2015-11-03,2015-11-19 10:02:37,1,FALSE,0,0,0,79,219,690
18,2015-11-19 16:30:00,2,2015-11-03,2015-11-19 16:32:37,2,FALSE,314,596,596,661,749,798
18,2015-11-19 20:00:00,3,2015-11-03,2015-11-19 20:02:38,3,FALSE,0,102,337,375,438,575
18,2015-11-20 10:00:00,1,2015-11-03,2015-11-20 10:02:10,1,TRUE,0,0,0,0,0,0
18,2015-11-20 16:30:00,2,2015-11-03,2015-11-20 16:32:13,2,FALSE,61,255,587,864,864,991
18,2015-11-20 20:00:00,3,2015-11-03,2015-11-20 20:02:21,3,FALSE,192,246,246,1105,1608,1892
18,2015-11-20 23:00:00,4,2015-11-03,2015-11-20 23:02:10,4,FALSE,79,108,171,171,491,532
18,2015-11-21 01:30:00,5,2015-11-03,2015-11-21 01:31:52,5,TRUE,59,79,79,79,79,101
18,2015-11-21 10:00:00,1,2015-11-03,2015-11-21 10:01:56,1,TRUE,0,0,0,0,0,0
18,2015-11-21 20:00:00,3,2015-11-03,2015-11-21 20:01:35,3,FALSE,0,33,62,62,62,223
18,2015-11-22 01:30:00,5,2015-11-03,2015-11-22 01:31:54,5,TRUE,0,0,0,74,127,127
18,2015-11-22 10:00:00,1,2015-11-03,2015-11-22 10:01:47,1,TRUE,0,0,0,0,0,0
18,2015-11-22 16:30:00,2,2015-11-03,2015-11-22 16:31:59,2,FALSE,0,168,168,168,564,965
18,2015-11-22 20:00:00,3,2015-11-03,2015-11-22 20:01:08,3,FALSE,0,28,93,314,446,836
18,2015-11-22 23:00:00,4,2015-11-03,2015-11-22 23:02:20,4,TRUE,111,111,111,111,342,487
18,2015-11-23 01:30:00,5,2015-11-03,2015-11-23 01:32:09,5,TRUE,0,0,0,0,0,77
18,2015-11-23 10:00:00,1,2015-11-03,2015-11-23 10:02:03,1,TRUE,0,0,0,173,402,913
18,2015-11-23 16:30:00,2,2015-11-03,2015-11-23 16:32:01,2,TRUE,102,102,102,246,330,412
18,2015-11-23 20:00:00,3,2015-11-03,2015-11-23 20:00:50,3,TRUE,90,327,420,420,665,1047
19,2015-09-24 22:00:00,4,2015-09-24,2015-09-24 22:02:08,4,FALSE,92,132,166,166,209,267
19,2015-09-25 00:30:00,5,2015-09-24,2015-09-25 00:31:31,5,FALSE,0,26,26,55,55,55
19,2015-09-25 11:30:00,1,2015-09-25,2015-09-25 11:31:31,1,TRUE,0,37,105,105,105,105
19,2015-09-25 19:00:00,3,2015-09-25,2015-09-25 19:01:39,3,TRUE,0,0,0,44,44,181
19,2015-09-25 22:00:00,4,2015-09-24,2015-09-25 22:01:38,4,FALSE,788,2101,2287,2981,4104,4751
19,2015-09-26 00:30:00,5,2015-09-24,2015-09-26 00:31:50,5,FALSE,0,0,0,531,736,763
19,2015-09-26 11:30:00,1,2015-09-25,2015-09-26 11:32:29,1,TRUE,0,44,152,152,278,278
19,2015-09-26 16:35:00,2,2015-09-25,2015-09-26 16:36:31,2,FALSE,0,0,0,0,186,945
19,2015-09-26 22:00:00,4,2015-09-24,2015-09-26 22:01:41,4,TRUE,92,148,148,214,287,305
19,2015-09-27 00:30:00,5,2015-09-24,2015-09-27 00:32:28,5,TRUE,110,110,148,166,166,237
19,2015-09-27 11:30:00,1,2015-09-25,2015-09-27 11:32:03,1,FALSE,0,0,29,87,138,545
19,2015-09-27 16:35:00,2,2015-09-25,2015-09-27 16:36:42,2,FALSE,63,256,256,349,376,443
19,2015-09-27 19:00:00,3,2015-09-25,2015-09-27 19:02:03,3,FALSE,76,275,341,766,1953,2591
19,2015-09-27 22:00:00,4,2015-09-24,2015-09-27 22:01:44,4,FALSE,0,39,103,103,149,167
19,2015-09-28 00:30:00,5,2015-09-24,2015-09-28 00:32:29,5,FALSE,21,21,21,21,149,258
19,2015-09-28 11:30:00,1,2015-09-25,2015-09-28 11:32:04,1,FALSE,0,96,96,96,96,226
19,2015-09-28 19:00:00,3,2015-09-25,2015-09-28 19:02:28,3,TRUE,0,44,44,69,238,355
19,2015-09-28 22:00:00,4,2015-09-24,2015-09-28 22:02:10,4,FALSE,0,78,78,134,134,134
19,2015-09-29 00:30:00,5,2015-09-24,2015-09-29 00:31:47,5,FALSE,0,140,140,140,172,172
19,2015-09-29 11:30:00,1,2015-09-25,2015-09-29 11:31:51,1,FALSE,12,378,378,1882,1882,1882
19,2015-09-29 19:00:00,3,2015-09-25,2015-09-29 19:02:38,3,FALSE,0,0,108,924,1443,1889
19,2015-09-29 22:00:00,4,2015-09-24,2015-09-29 22:02:01,4,TRUE,22,148,148,148,1037,1647
19,2015-09-30 00:30:00,5,2015-09-24,2015-09-30 00:31:56,5,FALSE,0,356,380,856,868,1005
19,2015-09-30 11:30:00,1,2015-09-25,2015-09-30 11:31:58,1,FALSE,22,22,22,430,983,983
19,2015-09-30 16:35:00,2,2015-09-25,2015-09-30 16:38:05,2,TRUE,50,1014,1430,1622,1641,1909
